ts_ms,ts_utc,base,venue,side,slip_target_bp,capacity_usd,actual_slip_bp,best_price
1789234465281,2026-09-12T17:34:25Z,QQQ,perp,ask,5.0,241918.5,0.0994,716.47
1789234465281,2026-09-12T17:34:25Z,SOXL,perp,bid,1.0,2678.31,0.5365,122.64
1789234465281,2026-09-12T17:34:25Z,SOXL,perp,bid,5.0,285088.63,2.7633,122.64
1789234465281,2026-09-12T17:34:25Z,SOXL,perp,ask,1.0,320298.36,0.9681,122.65
1789234465281,2026-09-12T17:34:25Z,SOXL,perp,ask,5.0,320298.36,0.9681,122.65
1789234465281,2026-09-12T17:34:25Z,SPY,perp,bid,1.0,27940.09,0.8947,765.97
1789234465281,2026-09-12T17:34:25Z,SPY,perp,bid,5.0,27940.09,0.8947,765.97
1789234465281,2026-09-12T17:34:25Z,SPY,perp,ask,1.0,2095308.81,0.0055,765.98
1789234465281,2026-09-12T17:34:25Z,SPY,perp,ask,5.0,2095308.81,0.0055,765.98
1789234465281,2026-09-12T17:34:25Z,TSLA,perp,bid,1.0,9043.74,0.4579,366.16
1789234465281,2026-09-12T17:34:25Z,TSLA,perp,bid,5.0,9043.74,0.4579,366.16
1789234465281,2026-09-12T17:34:25Z,TSLA,perp,ask,1.0,178766.03,0.5125,366.2
1789234465281,2026-09-12T17:34:25Z,TSLA,perp,ask,5.0,178766.03,0.5125,366.2
1789234495289,2026-09-12T17:34:55Z,AAPL,perp,bid,1.0,174021.61,0.4443,333.69
1789234495289,2026-09-12T17:34:55Z,AAPL,perp,bid,5.0,174021.61,0.4443,333.69
1789234495289,2026-09-12T17:34:55Z,AAPL,perp,ask,1.0,440.51,0.5449,333.7
1789234495289,2026-09-12T17:34:55Z,AAPL,perp,ask,5.0,167555.82,1.4964,333.7
1789234495289,2026-09-12T17:34:55Z,GOOGL,perp,bid,1.0,15170.43,0.7182,339.94
1789234495289,2026-09-12T17:34:55Z,GOOGL,perp,bid,5.0,15170.43,0.7182,339.94
1789234495289,2026-09-12T17:34:55Z,GOOGL,perp,ask,1.0,59253.35,0.0112,339.95
1789234495289,2026-09-12T17:34:55Z,GOOGL,perp,ask,5.0,59253.35,0.0112,339.95
1789234495289,2026-09-12T17:34:55Z,HOOD,perp,bid,1.0,10104.36,0.172,112.41
1789234495289,2026-09-12T17:34:55Z,HOOD,perp,bid,5.0,39836.61,2.9128,112.41
1789234495289,2026-09-12T17:34:55Z,HOOD,perp,ask,1.0,414.94,0.793,112.44
1789234495289,2026-09-12T17:34:55Z,HOOD,perp,ask,5.0,125660.78,3.2294,112.44
1789234495289,2026-09-12T17:34:55Z,META,perp,bid,1.0,7854.41,0.8988,649.72
1789234495289,2026-09-12T17:34:55Z,META,perp,bid,5.0,7854.41,0.8988,649.72
1789234495289,2026-09-12T17:34:55Z,META,perp,ask,1.0,41590.66,0.986,649.79
1789234495289,2026-09-12T17:34:55Z,META,perp,ask,5.0,43819.78,1.0141,649.79
1789234495289,2026-09-12T17:34:55Z,MRVL,perp,bid,1.0,47.48,0.0,237.39
1789234495289,2026-09-12T17:34:55Z,MRVL,perp,bid,5.0,35160.91,2.3949,237.39
1789234495289,2026-09-12T17:34:55Z,MRVL,perp,ask,1.0,103228.02,0.6689,237.41
1789234495289,2026-09-12T17:34:55Z,MRVL,perp,ask,5.0,166515.57,1.055,237.41
1789234495289,2026-09-12T17:34:55Z,NVDA,perp,bid,1.0,32756.2,0.5773,219.47
1789234495289,2026-09-12T17:34:55Z,NVDA,perp,bid,5.0,32756.2,0.5773,219.47
1789234495289,2026-09-12T17:34:55Z,NVDA,perp,ask,1.0,166412.76,0.973,219.48
1789234495289,2026-09-12T17:34:55Z,NVDA,perp,ask,5.0,255520.32,1.2692,219.48
1789234495289,2026-09-12T17:34:55Z,QQQ,perp,bid,1.0,3424.65,0.0926,716.46
1789234495289,2026-09-12T17:34:55Z,QQQ,perp,bid,5.0,3424.65,0.0926,716.46
1789234495289,2026-09-12T17:34:55Z,QQQ,perp,ask,1.0,299798.0,0.1821,716.47
1789234495289,2026-09-12T17:34:55Z,QQQ,perp,ask,5.0,299798.0,0.1821,716.47
1789234495289,2026-09-12T17:34:55Z,SOXL,perp,bid,1.0,5473.11,0.5773,122.64
1789234495289,2026-09-12T17:34:55Z,SOXL,perp,bid,5.0,286980.84,2.4507,122.64
1789234495289,2026-09-12T17:34:55Z,SOXL,perp,ask,1.0,11989.16,0.1032,122.65
1789234495289,2026-09-12T17:34:55Z,SOXL,perp,ask,5.0,297155.71,1.8339,122.65
1789234495289,2026-09-12T17:34:55Z,SPY,perp,bid,1.0,27970.72,0.8956,765.97
1789234495289,2026-09-12T17:34:55Z,SPY,perp,bid,5.0,27970.72,0.8956,765.97
1789234495289,2026-09-12T17:34:55Z,SPY,perp,ask,1.0,2526820.75,0.2053,765.98
1789234495289,2026-09-12T17:34:55Z,SPY,perp,ask,5.0,2526820.75,0.2053,765.98
1789234495289,2026-09-12T17:34:55Z,TSLA,perp,bid,1.0,9043.74,0.4579,366.16
1789234495289,2026-09-12T17:34:55Z,TSLA,perp,bid,5.0,9043.74,0.4579,366.16
1789234495289,2026-09-12T17:34:55Z,TSLA,perp,ask,1.0,181036.65,0.5163,366.2
1789234495289,2026-09-12T17:34:55Z,TSLA,perp,ask,5.0,181036.65,0.5163,366.2
1789234525295,2026-09-12T17:35:25Z,AAPL,perp,bid,1.0,174021.61,0.4443,333.69
1789234525295,2026-09-12T17:35:25Z,AAPL,perp,bid,5.0,174021.61,0.4443,333.69
1789234525295,2026-09-12T17:35:25Z,AAPL,perp,ask,1.0,440.51,0.5449,333.7
1789234525295,2026-09-12T17:35:25Z,AAPL,perp,ask,5.0,167555.82,1.4964,333.7
1789234525295,2026-09-12T17:35:25Z,GOOGL,perp,bid,1.0,14691.11,0.7451,339.94
1789234525295,2026-09-12T17:35:25Z,GOOGL,perp,bid,5.0,14691.11,0.7451,339.94
1789234525295,2026-09-12T17:35:25Z,GOOGL,perp,ask,1.0,60626.85,0.0268,339.95
1789234525295,2026-09-12T17:35:25Z,GOOGL,perp,ask,5.0,60626.85,0.0268,339.95
1789234525295,2026-09-12T17:35:25Z,HOOD,perp,bid,1.0,10093.44,0.0832,112.4
1789234525295,2026-09-12T17:35:25Z,HOOD,perp,bid,5.0,57683.17,3.0096,112.4
1789234525295,2026-09-12T17:35:25Z,HOOD,perp,ask,1.0,205.72,0.6903,112.41
1789234525295,2026-09-12T17:35:25Z,HOOD,perp,ask,5.0,82724.81,3.9475,112.41
1789234525295,2026-09-12T17:35:25Z,META,perp,bid,1.0,7854.41,0.8988,649.72
1789234525295,2026-09-12T17:35:25Z,META,perp,bid,5.0,7854.41,0.8988,649.72
1789234525295,2026-09-12T17:35:25Z,META,perp,ask,1.0,41590.66,0.986,649.79
1789234525295,2026-09-12T17:35:25Z,META,perp,ask,5.0,43819.78,1.0141,649.79
1789234525295,2026-09-12T17:35:25Z,MRVL,perp,bid,1.0,47.48,0.0,237.39
1789234525295,2026-09-12T17:35:25Z,MRVL,perp,bid,5.0,22566.38,2.0669,237.39
1789234525295,2026-09-12T17:35:25Z,MRVL,perp,ask,1.0,103228.02,0.6689,237.41
1789234525295,2026-09-12T17:35:25Z,MRVL,perp,ask,5.0,166515.57,1.055,237.41
1789234525295,2026-09-12T17:35:25Z,NVDA,perp,bid,1.0,32317.6,0.4799,219.47
1789234525295,2026-09-12T17:35:25Z,NVDA,perp,bid,5.0,32317.6,0.4799,219.47
1789234525295,2026-09-12T17:35:25Z,NVDA,perp,ask,1.0,11417.74,0.3435,219.48
1789234525295,2026-09-12T17:35:25Z,NVDA,perp,ask,5.0,215456.35,1.5011,219.48
1789234525295,2026-09-12T17:35:25Z,QQQ,perp,bid,1.0,3431.81,0.0924,716.46
1789234525295,2026-09-12T17:35:25Z,QQQ,perp,bid,5.0,3431.81,0.0924,716.46
1789234525295,2026-09-12T17:35:25Z,QQQ,perp,ask,1.0,299805.17,0.1821,716.47
1789234525295,2026-09-12T17:35:25Z,QQQ,perp,ask,5.0,299805.17,0.1821,716.47
1789234525295,2026-09-12T17:35:25Z,SOXL,perp,bid,1.0,4216.08,0.6636,122.64
1789234525295,2026-09-12T17:35:25Z,SOXL,perp,bid,5.0,283278.97,2.4603,122.64
1789234525295,2026-09-12T17:35:25Z,SOXL,perp,ask,1.0,10863.2,0.0802,122.65
1789234525295,2026-09-12T17:35:25Z,SOXL,perp,ask,5.0,294335.36,1.8299,122.65
1789234525295,2026-09-12T17:35:25Z,SPY,perp,bid,1.0,27940.09,0.8947,765.97
1789234525295,2026-09-12T17:35:25Z,SPY,perp,bid,5.0,27940.09,0.8947,765.97
1789234525295,2026-09-12T17:35:25Z,SPY,perp,ask,1.0,2090651.61,0.0053,765.98
1789234525295,2026-09-12T17:35:25Z,SPY,perp,ask,5.0,2090651.61,0.0053,765.98
1789234525295,2026-09-12T17:35:25Z,TSLA,perp,bid,1.0,5228.67,0.7275,366.18
1789234525295,2026-09-12T17:35:25Z,TSLA,perp,bid,5.0,5228.67,0.7275,366.18
1789234525295,2026-09-12T17:35:25Z,TSLA,perp,ask,1.0,187075.78,0.526,366.2
1789234525295,2026-09-12T17:35:25Z,TSLA,perp,ask,5.0,187075.78,0.526,366.2
1789234555298,2026-09-12T17:35:55Z,AAPL,perp,bid,1.0,174021.61,0.4443,333.69
1789234555298,2026-09-12T17:35:55Z,AAPL,perp,bid,5.0,174021.61,0.4443,333.69
1789234555298,2026-09-12T17:35:55Z,AAPL,perp,ask,1.0,440.51,0.5449,333.7
1789234555298,2026-09-12T17:35:55Z,AAPL,perp,ask,5.0,167555.82,1.4964,333.7
1789234555298,2026-09-12T17:35:55Z,GOOGL,perp,bid,1.0,21815.2,0.983,339.94
1789234555298,2026-09-12T17:35:55Z,GOOGL,perp,bid,5.0,21815.2,0.983,339.94
1789234555298,2026-09-12T17:35:55Z,GOOGL,perp,ask,1.0,60626.85,0.0268,339.95
1789234555298,2026-09-12T17:35:55Z,GOOGL,perp,ask,5.0,60626.85,0.0268,339.95
1789234555298,2026-09-12T17:35:55Z,HOOD,perp,bid,1.0,10094.25,0.1704,112.41
1789234555298,2026-09-12T17:35:55Z,HOOD,perp,bid,5.0,36774.53,2.8593,112.41
1789234555298,2026-09-12T17:35:55Z,HOOD,perp,ask,1.0,157.39,0.0,112.42
1789234555298,2026-09-12T17:35:55Z,HOOD,perp,ask,5.0,101025.95,3.3115,112.42
1789234555298,2026-09-12T17:35:55Z,META,perp,bid,1.0,7854.41,0.8988,649.72
1789234555298,2026-09-12T17:35:55Z,META,perp,bid,5.0,7854.41,0.8988,649.72
1789234555298,2026-09-12T17:35:55Z,META,perp,ask,1.0,44482.32,0.9426,649.79
1789234555298,2026-09-12T17:35:55Z,META,perp,ask,5.0,44482.32,0.9426,649.79
1789234555298,2026-09-12T17:35:55Z,MRVL,perp,bid,1.0,47.48,0.0,237.39
1789234555298,2026-09-12T17:35:55Z,MRVL,perp,bid,5.0,177109.79,3.2028,237.39
1789234555298,2026-09-12T17:35:55Z,MRVL,perp,ask,1.0,75411.78,0.8506,237.4
1789234555298,2026-09-12T17:35:55Z,MRVL,perp,ask,5.0,104132.52,1.0807,237.4
1789234555298,2026-09-12T17:35:55Z,NVDA,perp,bid,1.0,32317.6,0.4799,219.47
1789234555298,2026-09-12T17:35:55Z,NVDA,perp,bid,5.0,32317.6,0.4799,219.47
1789234555298,2026-09-12T17:35:55Z,NVDA,perp,ask,1.0,12324.24,0.3552,219.48
1789234555298,2026-09-12T17:35:55Z,NVDA,perp,ask,5.0,216736.02,1.4971,219.48
1789234555298,2026-09-12T17:35:55Z,QQQ,perp,bid,1.0,3424.65,0.0926,716.46
1789234555298,2026-09-12T17:35:55Z,QQQ,perp,bid,5.0,3424.65,0.0926,716.46
1789234555298,2026-09-12T17:35:55Z,QQQ,perp,ask,1.0,297724.63,0.0903,716.47
1789234555298,2026-09-12T17:35:55Z,QQQ,perp,ask,5.0,297724.63,0.0903,716.47
1789234555298,2026-09-12T17:35:55Z,SOXL,perp,bid,1.0,2986.16,0.428,122.64
1789234555298,2026-09-12T17:35:55Z,SOXL,perp,bid,5.0,280093.41,2.4658,122.64
1789234555298,2026-09-12T17:35:55Z,SOXL,perp,ask,1.0,11692.38,0.1323,122.65
1789234555298,2026-09-12T17:35:55Z,SOXL,perp,ask,5.0,290440.14,1.8173,122.65
1789234555298,2026-09-12T17:35:55Z,SPY,perp,bid,1.0,27924.77,0.8951,765.97
1789234555298,2026-09-12T17:35:55Z,SPY,perp,bid,5.0,38317.22,1.1127,765.97
1789234555298,2026-09-12T17:35:55Z,SPY,perp,ask,1.0,2090858.43,0.0054,765.98
1789234555298,2026-09-12T17:35:55Z,SPY,perp,ask,5.0,2090858.43,0.0054,765.98
1789234555298,2026-09-12T17:35:55Z,TSLA,perp,bid,1.0,7429.37,0.2962,366.17
1789234555298,2026-09-12T17:35:55Z,TSLA,perp,bid,5.0,7429.37,0.2962,366.17
1789234555298,2026-09-12T17:35:55Z,TSLA,perp,ask,1.0,135055.7,0.8982,366.2
1789234555298,2026-09-12T17:35:55Z,TSLA,perp,ask,5.0,135055.7,0.8982,366.2
1789234585313,2026-09-12T17:36:25Z,AAPL,perp,bid,1.0,174021.61,0.4443,333.69
1789234585313,2026-09-12T17:36:25Z,AAPL,perp,bid,5.0,174021.61,0.4443,333.69
1789234585313,2026-09-12T17:36:25Z,AAPL,perp,ask,1.0,440.51,0.5449,333.7
1789234585313,2026-09-12T17:36:25Z,AAPL,perp,ask,5.0,167555.82,1.4964,333.7
1789234585313,2026-09-12T17:36:25Z,GOOGL,perp,bid,1.0,9119.36,0.7618,339.92
1789234585313,2026-09-12T17:36:25Z,GOOGL,perp,bid,5.0,9119.36,0.7618,339.92
1789234585313,2026-09-12T17:36:25Z,GOOGL,perp,ask,1.0,80994.34,0.3236,339.93
1789234585313,2026-09-12T17:36:25Z,GOOGL,perp,ask,5.0,80994.34,0.3236,339.93
1789234585313,2026-09-12T17:36:25Z,HOOD,perp,bid,1.0,10103.55,0.0849,112.4
1789234585313,2026-09-12T17:36:25Z,HOOD,perp,bid,5.0,33297.3,2.0467,112.4
1789234585313,2026-09-12T17:36:25Z,HOOD,perp,ask,1.0,194.49,0.8587,112.41
1789234585313,2026-09-12T17:36:25Z,HOOD,perp,ask,5.0,29439.69,3.2702,112.41
1789234585313,2026-09-12T17:36:25Z,META,perp,bid,1.0,7828.42,0.8995,649.72
1789234585313,2026-09-12T17:36:25Z,META,perp,bid,5.0,7828.42,0.8995,649.72
1789234585313,2026-09-12T17:36:25Z,META,perp,ask,1.0,43825.94,0.9357,649.79
1789234585313,2026-09-12T17:36:25Z,META,perp,ask,5.0,43825.94,0.9357,649.79
1789234585313,2026-09-12T17:36:25Z,MRVL,perp,bid,1.0,47.48,0.0,237.39
1789234585313,2026-09-12T17:36:25Z,MRVL,perp,bid,5.0,21552.56,2.2389,237.39
1789234585313,2026-09-12T17:36:25Z,MRVL,perp,ask,1.0,75411.78,0.8506,237.4
1789234585313,2026-09-12T17:36:25Z,MRVL,perp,ask,5.0,104132.52,1.0807,237.4
1789234585313,2026-09-12T17:36:25Z,NVDA,perp,bid,1.0,31848.11,0.4319,219.47
1789234585313,2026-09-12T17:36:25Z,NVDA,perp,bid,5.0,31848.11,0.4319,219.47
1789234585313,2026-09-12T17:36:25Z,NVDA,perp,ask,1.0,8327.54,0.5618,219.48
1789234585313,2026-09-12T17:36:25Z,NVDA,perp,ask,5.0,214341.81,1.5284,219.48
1789234585313,2026-09-12T17:36:25Z,QQQ,perp,bid,1.0,3668.24,0.1058,716.46
1789234585313,2026-09-12T17:36:25Z,QQQ,perp,bid,5.0,3668.24,0.1058,716.46
1789234585313,2026-09-12T17:36:25Z,QQQ,perp,ask,1.0,294736.65,0.0809,716.47
1789234585313,2026-09-12T17:36:25Z,QQQ,perp,ask,5.0,294736.65,0.0809,716.47
1789234585313,2026-09-12T17:36:25Z,SOXL,perp,bid,1.0,137810.87,0.8534,122.63
1789234585313,2026-09-12T17:36:25Z,SOXL,perp,bid,5.0,290076.74,1.72,122.63
1789234585313,2026-09-12T17:36:25Z,SOXL,perp,ask,1.0,14191.93,0.8823,122.64
1789234585313,2026-09-12T17:36:25Z,SOXL,perp,ask,5.0,293147.47,2.5893,122.64
1789234585313,2026-09-12T17:36:25Z,SPY,perp,bid,1.0,26798.91,0.8889,765.97
1789234585313,2026-09-12T17:36:25Z,SPY,perp,bid,5.0,122304.71,1.0658,765.97
1789234585313,2026-09-12T17:36:25Z,SPY,perp,ask,1.0,2090858.43,0.0054,765.98
1789234585313,2026-09-12T17:36:25Z,SPY,perp,ask,5.0,2090858.43,0.0054,765.98
1789234585313,2026-09-12T17:36:25Z,TSLA,perp,bid,1.0,7400.08,0.2959,366.17
1789234585313,2026-09-12T17:36:25Z,TSLA,perp,bid,5.0,7400.08,0.2959,366.17
1789234585313,2026-09-12T17:36:25Z,TSLA,perp,ask,1.0,127670.55,0.4628,366.2
1789234585313,2026-09-12T17:36:25Z,TSLA,perp,ask,5.0,127670.55,0.4628,366.2
1789234615313,2026-09-12T17:36:55Z,AAPL,perp,bid,1.0,174125.19,0.7359,333.7
1789234615313,2026-09-12T17:36:55Z,AAPL,perp,bid,5.0,174125.19,0.7359,333.7
1789234615313,2026-09-12T17:36:55Z,AAPL,perp,ask,1.0,256.96,0.2218,333.71
1789234615313,2026-09-12T17:36:55Z,AAPL,perp,ask,5.0,167589.22,1.1983,333.71
1789234615313,2026-09-12T17:36:55Z,GOOGL,perp,bid,1.0,8878.0,0.8025,339.92
1789234615313,2026-09-12T17:36:55Z,GOOGL,perp,bid,5.0,8878.0,0.8025,339.92
1789234615313,2026-09-12T17:36:55Z,GOOGL,perp,ask,1.0,80749.54,0.3181,339.93
1789234615313,2026-09-12T17:36:55Z,GOOGL,perp,ask,5.0,80749.54,0.3181,339.93
1789234615313,2026-09-12T17:36:55Z,HOOD,perp,bid,1.0,10093.44,0.0832,112.4
1789234615313,2026-09-12T17:36:55Z,HOOD,perp,bid,5.0,55042.67,2.9921,112.4
1789234615313,2026-09-12T17:36:55Z,HOOD,perp,ask,1.0,202.36,0.8945,112.41
1789234615313,2026-09-12T17:36:55Z,HOOD,perp,ask,5.0,29064.11,3.2678,112.41
1789234615313,2026-09-12T17:36:55Z,META,perp,bid,1.0,45.49,0.0,649.8
1789234615313,2026-09-12T17:36:55Z,META,perp,bid,5.0,6821.59,1.915,649.8
1789234615313,2026-09-12T17:36:55Z,META,perp,ask,1.0,44450.0,0.2125,649.84
1789234615313,2026-09-12T17:36:55Z,META,perp,ask,5.0,44450.0,0.2125,649.84
1789234615313,2026-09-12T17:36:55Z,MRVL,perp,bid,1.0,2760.62,0.828,237.39
1789234615313,2026-09-12T17:36:55Z,MRVL,perp,bid,5.0,6866.77,1.3405,237.39
1789234615313,2026-09-12T17:36:55Z,MRVL,perp,ask,1.0,105693.98,0.8082,237.41
1789234615313,2026-09-12T17:36:55Z,MRVL,perp,ask,5.0,105693.98,0.8082,237.41
1789234615313,2026-09-12T17:36:55Z,NVDA,perp,bid,1.0,31683.4,0.4685,219.47
1789234615313,2026-09-12T17:36:55Z,NVDA,perp,bid,5.0,31683.4,0.4685,219.47
1789234615313,2026-09-12T17:36:55Z,NVDA,perp,ask,1.0,15217.05,0.332,219.48
1789234615313,2026-09-12T17:36:55Z,NVDA,perp,ask,5.0,220390.61,1.4837,219.48
1789234615313,2026-09-12T17:36:55Z,QQQ,perp,bid,1.0,3517.78,0.1097,716.46
1789234615313,2026-09-12T17:36:55Z,QQQ,perp,bid,5.0,3517.78,0.1097,716.46
1789234615313,2026-09-12T17:36:55Z,QQQ,perp,ask,1.0,294772.47,0.0809,716.47
1789234615313,2026-09-12T17:36:55Z,QQQ,perp,ask,5.0,294772.47,0.0809,716.47
1789234615313,2026-09-12T17:36:55Z,SOXL,perp,bid,1.0,179320.67,0.8022,122.66
1789234615313,2026-09-12T17:36:55Z,SOXL,perp,bid,5.0,403109.29,1.6865,122.66
1789234615313,2026-09-12T17:36:55Z,SOXL,perp,ask,1.0,58392.02,0.3991,122.67
1789234615313,2026-09-12T17:36:55Z,SOXL,perp,ask,5.0,258438.04,1.636,122.67
1789234615313,2026-09-12T17:36:55Z,SPY,perp,bid,1.0,26890.82,0.8859,765.97
1789234615313,2026-09-12T17:36:55Z,SPY,perp,bid,5.0,112004.18,1.0064,765.97
1789234615313,2026-09-12T17:36:55Z,SPY,perp,ask,1.0,2084239.26,0.0001,765.98
1789234615313,2026-09-12T17:36:55Z,SPY,perp,ask,5.0,2084239.26,0.0001,765.98
1789234615313,2026-09-12T17:36:55Z,TSLA,perp,bid,1.0,7403.74,0.2943,366.17
1789234615313,2026-09-12T17:36:55Z,TSLA,perp,bid,5.0,7403.74,0.2943,366.17
1789234615313,2026-09-12T17:36:55Z,TSLA,perp,ask,1.0,125282.6,0.4455,366.2
1789234615313,2026-09-12T17:36:55Z,TSLA,perp,ask,5.0,125282.6,0.4455,366.2
1789234645315,2026-09-12T17:37:25Z,AAPL,perp,bid,1.0,174125.19,0.7359,333.7
1789234645315,2026-09-12T17:37:25Z,AAPL,perp,bid,5.0,174125.19,0.7359,333.7
1789234645315,2026-09-12T17:37:25Z,AAPL,perp,ask,1.0,256.96,0.2218,333.71
1789234645315,2026-09-12T17:37:25Z,AAPL,perp,ask,5.0,167589.22,1.1983,333.71
1789234645315,2026-09-12T17:37:25Z,GOOGL,perp,bid,1.0,8215.31,0.673,339.92
1789234645315,2026-09-12T17:37:25Z,GOOGL,perp,bid,5.0,15420.56,1.0458,339.92
1789234645315,2026-09-12T17:37:25Z,GOOGL,perp,ask,1.0,60673.32,0.4314,339.93
1789234645315,2026-09-12T17:37:25Z,GOOGL,perp,ask,5.0,60673.32,0.4314,339.93
1789234645315,2026-09-12T17:37:25Z,HOOD,perp,bid,1.0,10115.6,0.1746,112.41
1789234645315,2026-09-12T17:37:25Z,HOOD,perp,bid,5.0,27257.64,2.3029,112.41
1789234645315,2026-09-12T17:37:25Z,HOOD,perp,ask,1.0,71.95,0.3197,112.42
1789234645315,2026-09-12T17:37:25Z,HOOD,perp,ask,5.0,82964.73,2.9691,112.42
1789234645315,2026-09-12T17:37:25Z,META,perp,bid,1.0,45.49,0.0,649.86
1789234645315,2026-09-12T17:37:25Z,META,perp,bid,5.0,4535.44,1.2956,649.86
1789234645315,2026-09-12T17:37:25Z,META,perp,ask,1.0,48575.05,0.1598,649.91
1789234645315,2026-09-12T17:37:25Z,META,perp,ask,5.0,48575.05,0.1598,649.91
1789234645315,2026-09-12T17:37:25Z,MRVL,perp,bid,1.0,2760.62,0.828,237.39
1789234645315,2026-09-12T17:37:25Z,MRVL,perp,bid,5.0,5706.13,1.2704,237.39
1789234645315,2026-09-12T17:37:25Z,MRVL,perp,ask,1.0,105693.98,0.8082,237.41
1789234645315,2026-09-12T17:37:25Z,MRVL,perp,ask,5.0,105693.98,0.8082,237.41
1789234645315,2026-09-12T17:37:25Z,NVDA,perp,bid,1.0,32567.79,0.4792,219.47
1789234645315,2026-09-12T17:37:25Z,NVDA,perp,bid,5.0,32567.79,0.4792,219.47
1789234645315,2026-09-12T17:37:25Z,NVDA,perp,ask,1.0,11610.98,0.4177,219.48
1789234645315,2026-09-12T17:37:25Z,NVDA,perp,ask,5.0,216815.27,1.5075,219.48
1789234645315,2026-09-12T17:37:25Z,QQQ,perp,bid,1.0,3503.45,0.109,716.46
1789234645315,2026-09-12T17:37:25Z,QQQ,perp,bid,5.0,3503.45,0.109,716.46
1789234645315,2026-09-12T17:37:25Z,QQQ,perp,ask,1.0,294758.14,0.0809,716.47
1789234645315,2026-09-12T17:37:25Z,QQQ,perp,ask,5.0,294758.14,0.0809,716.47
1789234645315,2026-09-12T17:37:25Z,SOXL,perp,bid,1.0,1791.85,0.3516,122.65
1789234645315,2026-09-12T17:37:25Z,SOXL,perp,bid,5.0,168793.46,1.9571,122.65
1789234645315,2026-09-12T17:37:25Z,SOXL,perp,ask,1.0,136127.96,0.8032,122.66
1789234645315,2026-09-12T17:37:25Z,SOXL,perp,ask,5.0,290603.14,1.7143,122.66
1789234645315,2026-09-12T17:37:25Z,SPY,perp,bid,1.0,26661.03,0.8935,765.97
1789234645315,2026-09-12T17:37:25Z,SPY,perp,bid,5.0,111774.39,1.0084,765.97
1789234645315,2026-09-12T17:37:25Z,SPY,perp,ask,1.0,2526606.23,0.2052,765.98
1789234645315,2026-09-12T17:37:25Z,SPY,perp,ask,5.0,2526606.23,0.2052,765.98
1789234645315,2026-09-12T17:37:25Z,TSLA,perp,bid,1.0,219.68,0.4279,366.15
1789234645315,2026-09-12T17:37:25Z,TSLA,perp,bid,5.0,7878.28,1.6085,366.15
1789234645315,2026-09-12T17:37:25Z,TSLA,perp,ask,1.0,123802.7,0.6872,366.19
1789234645315,2026-09-12T17:37:25Z,TSLA,perp,ask,5.0,123802.7,0.6872,366.19
1789234675316,2026-09-12T17:37:55Z,AAPL,perp,bid,1.0,174125.19,0.7359,333.7
1789234675316,2026-09-12T17:37:55Z,AAPL,perp,bid,5.0,174125.19,0.7359,333.7
1789234675316,2026-09-12T17:37:55Z,AAPL,perp,ask,1.0,256.96,0.2218,333.71
1789234675316,2026-09-12T17:37:55Z,AAPL,perp,ask,5.0,167589.22,1.1983,333.71
1789234675316,2026-09-12T17:37:55Z,GOOGL,perp,bid,1.0,11308.2,0.8282,339.92
1789234675316,2026-09-12T17:37:55Z,GOOGL,perp,bid,5.0,20977.43,1.159,339.92
1789234675316,2026-09-12T17:37:55Z,GOOGL,perp,ask,1.0,64234.4,0.4256,339.94
1789234675316,2026-09-12T17:37:55Z,GOOGL,perp,ask,5.0,64234.4,0.4256,339.94
1789234675316,2026-09-12T17:37:55Z,HOOD,perp,bid,1.0,10115.6,0.1746,112.41
1789234675316,2026-09-12T17:37:55Z,HOOD,perp,bid,5.0,27257.64,2.3029,112.41
1789234675316,2026-09-12T17:37:55Z,HOOD,perp,ask,1.0,71.95,0.3197,112.42
1789234675316,2026-09-12T17:37:55Z,HOOD,perp,ask,5.0,83284.09,2.9679,112.42
1789234675316,2026-09-12T17:37:55Z,META,perp,bid,1.0,71.48,0.3917,649.86
1789234675316,2026-09-12T17:37:55Z,META,perp,bid,5.0,2313.15,1.5042,649.86
1789234675316,2026-09-12T17:37:55Z,META,perp,ask,1.0,46318.38,0.3098,649.88
1789234675316,2026-09-12T17:37:55Z,META,perp,ask,5.0,46318.38,0.3098,649.88
1789234675316,2026-09-12T17:37:55Z,MRVL,perp,bid,1.0,2760.62,0.828,237.39
1789234675316,2026-09-12T17:37:55Z,MRVL,perp,bid,5.0,5706.13,1.2704,237.39
1789234675316,2026-09-12T17:37:55Z,MRVL,perp,ask,1.0,105693.98,0.8082,237.41
1789234675316,2026-09-12T17:37:55Z,MRVL,perp,ask,5.0,105693.98,0.8082,237.41
1789234675316,2026-09-12T17:37:55Z,NVDA,perp,bid,1.0,32567.79,0.4792,219.47
1789234675316,2026-09-12T17:37:55Z,NVDA,perp,bid,5.0,32567.79,0.4792,219.47
1789234675316,2026-09-12T17:37:55Z,NVDA,perp,ask,1.0,11610.98,0.4177,219.48
1789234675316,2026-09-12T17:37:55Z,NVDA,perp,ask,5.0,222814.66,1.5119,219.48
1789234675316,2026-09-12T17:37:55Z,QQQ,perp,bid,1.0,3517.78,0.1092,716.46
1789234675316,2026-09-12T17:37:55Z,QQQ,perp,bid,5.0,3517.78,0.1092,716.46
1789234675316,2026-09-12T17:37:55Z,QQQ,perp,ask,1.0,294772.47,0.0809,716.47
1789234675316,2026-09-12T17:37:55Z,QQQ,perp,ask,5.0,294772.47,0.0809,716.47
